User_ID,Group,Device,Region,Age,Visits,Converted,Revenue
U11030,Control,Mobile,East,20.0,5,0,0.0
U11031,Control,Desktop,North,37.0,4,0,0.0
U11032,Treatment,Mobile,East,36.0,3,0,0.0
U11033,Control,Desktop,South,52.0,3,0,0.0
U11034,Treatment,Desktop,North,21.0,5,0,0.0
U11035,Control,Tablet,North,22.0,2,0,0.0
U11036,Treatment,Mobile,West,18.0,5,0,0.0
U11037,Treatment,Mobile,West,21.0,2,1,0.0
U11038,Control,Mobile,East,29.0,3,0,0.0
U11039,Control,Tablet,West,44.0,2,0,0.0
U11040,Control,Tablet,West,59.0,2,0,0.0
U11041,Control,Mobile,West,40.0,3,0,0.0
U11042,Treatment,Desktop,North,42.0,5,1,2364.09
U11043,Control,Mobile,North,38.0,4,0,0.0
U11044,Control,Desktop,North,41.0,5,0,0.0
U11045,Treatment,Mobile,West,42.0,3,1,579.99
U11046,Control,Desktop,North,49.0,4,0,0.0
U11047,Control,Mobile,West,49.0,6,0,0.0
U11048,Control,Desktop,North,22.0,6,1,597.64
U11049,Control,Desktop,North,53.0,4,0,0.0
U11050,Control,Desktop,South,59.0,5,1,1386.4
U11051,Treatment,Mobile,East,59.0,5,0,0.0
U11052,Control,Mobile,West,56.0,4,1,486.63
U11053,Control,Mobile,South,33.0,3,0,0.0
U11054,Control,Mobile,North,50.0,4,1,1188.67
U11055,Control,Mobile,West,38.0,4,0,0.0
U11056,Control,Tablet,North,26.0,6,0,0.0
U11057,Treatment,Mobile,East,23.0,4,0,0.0
U11058,Control,Mobile,South,52.0,3,0,0.0
U11059,Treatment,Mobile,East,56.0,5,0,0.0
U11060,Treatment,Mobile,South,39.0,5,0,0.0
U11061,Control,Desktop,North,58.0,2,0,0.0
U11062,Control,Mobile,East,22.0,6,0,0.0
U11063,Control,Tablet,East,59.0,3,0,0.0
U11064,Control,Mobile,North,40.0,2,1,1121.48
U11065,Treatment,Tablet,East,34.0,3,0,0.0
U11066,Control,Desktop,West,29.0,6,0,0.0
U11067,Control,Mobile,South,40.0,5,0,0.0
U11068,Control,Tablet,South,33.0,6,0,0.0
U11069,Control,Mobile,South,20.0,5,0,0.0
U11070,Control,Desktop,West,47.0,2,0,0.0
U11071,Control,Mobile,South,39.0,3,1,2966.73
U11072,Treatment,Desktop,North,26.0,2,0,0.0
U11073,Treatment,Desktop,East,46.0,5,0,0.0
U11074,Control,Desktop,West,54.0,3,0,0.0
U11075,Control,Desktop,South,40.0,3,0,0.0
U11076,Control,Mobile,North,30.0,4,0,0.0
U11077,Treatment,Mobile,East,49.0,5,0,0.0
U11078,Control,Mobile,East,40.0,3,0,0.0
U11079,Treatment,Mobile,West,34.0,4,0,0.0
U11080,Control,Desktop,West,57.0,5,0,0.0
U11081,Control,Mobile,West,38.0,3,1,1845.97
U11082,Control,Tablet,North,19.0,4,0,0.0
U11083,Control,Desktop,North,54.0,3,0,0.0
U11084,Treatment,Desktop,West,23.0,6,0,0.0
U11085,Treatment,Mobile,South,35.0,8,0,0.0
U11086,Control,Desktop,East,47.0,5,1,981.27
U11087,Control,Tablet,East,39.0,3,0,0.0
U11088,Treatment,Mobile,North,50.0,1,0,0.0
U11089,Treatment,Desktop,East,47.0,4,1,1681.76
U11090,Treatment,Desktop,South,34.0,4,0,0.0
U11091,Treatment,Mobile,East,60.0,3,0,0.0
U11092,Control,Mobile,North,49.0,2,0,0.0
U11093,Treatment,Mobile,North,59.0,8,0,0.0
U11094,Control,Mobile,South,31.0,5,0,0.0
U11095,Treatment,Mobile,South,27.0,8,0,0.0
U11096,Treatment,Mobile,East,53.0,5,0,0.0
U11097,Treatment,Mobile,East,51.0,3,0,0.0
U11098,Treatment,Mobile,North,26.0,3,0,0.0
U11099,Treatment,Tablet,South,59.0,5,0,0.0
U11100,Control,Mobile,South,45.0,3,0,0.0
U11101,Control,Tablet,South,28.0,6,0,0.0
U11102,Treatment,Mobile,East,31.0,5,1,1245.23
U11103,Treatment,Mobile,South,56.0,1,1,1478.73
U11104,Control,Mobile,North,36.0,1,1,1642.51
U11105,Treatment,Mobile,North,32.0,5,0,0.0
U11106,Treatment,Mobile,East,45.0,3,0,0.0
U11107,Control,Desktop,West,41.0,3,0,0.0
U11108,Treatment,Mobile,East,25.0,6,0,0.0
U11109,Treatment,Desktop,West,60.0,4,0,0.0
U11110,Control,Desktop,South,26.0,5,0,0.0
U11111,Control,Mobile,East,50.0,1,0,0.0
U11112,Control,Mobile,North,50.0,3,0,0.0
U11113,Treatment,Desktop,South,36.0,4,1,2353.64
U11114,Control,Mobile,North,20.0,4,0,0.0
U11115,Control,Mobile,South,27.0,3,0,0.0
U11116,Control,Tablet,East,57.0,4,1,1471.74
U11117,Control,Mobile,West,59.0,3,0,0.0
U11118,Control,Desktop,South,18.0,3,0,0.0
U11119,Control,Tablet,West,46.0,5,0,0.0
U11120,Treatment,Mobile,South,51.0,5,0,0.0
U11121,Treatment,Mobile,North,30.0,2,0,0.0
U11122,Control,Mobile,North,18.0,5,0,0.0
U11123,Control,Mobile,South,51.0,2,0,0.0
U11124,Control,Mobile,West,46.0,6,0,0.0
U11125,Treatment,Desktop,East,30.0,2,1,1291.33
U11126,Treatment,Mobile,East,46.0,5,1,1027.06
U11127,Treatment,Mobile,North,56.0,4,0,0.0
U11128,Treatment,Tablet,East,41.0,3,0,0.0
U11129,Treatment,Desktop,North,43.0,3,1,1566.71
U11130,Treatment,Desktop,East,34.0,2,1,1172.36
U11131,Treatment,Mobile,South,24.0,3,1,1255.34
U11132,Treatment,Desktop,North,30.0,2,1,604.57
U11133,Treatment,Mobile,North,22.0,4,0,0.0
U11134,Control,Mobile,South,43.0,2,0,0.0
U11135,Control,Mobile,North,20.0,2,0,0.0
U11136,Control,Desktop,East,24.0,3,0,0.0
U11137,Control,Mobile,East,56.0,6,0,0.0
U11138,Treatment,Mobile,North,18.0,7,0,0.0
U11139,Treatment,Mobile,East,34.0,3,0,0.0
U11140,Control,Mobile,West,60.0,4,0,0.0
U11141,Treatment,Desktop,North,42.0,6,0,0.0
U11142,Control,Desktop,South,20.0,6,0,0.0
U11143,Treatment,Nan,West,32.0,1,0,0.0
U11144,Control,Mobile,North,46.0,4,0,0.0
U11145,Treatment,Mobile,South,60.0,4,0,0.0
U11146,Treatment,Mobile,East,49.0,2,1,1668.88
U11147,Control,Mobile,South,43.0,2,0,0.0
U11148,Treatment,Mobile,West,33.0,1,0,0.0
U11149,Control,Desktop,East,42.0,4,0,0.0
U11150,Control,Mobile,North,45.0,3,0,0.0
U11151,Control,Mobile,East,26.0,2,0,0.0
U11152,Control,Mobile,North,18.0,7,0,0.0
U11153,Treatment,Mobile,North,46.0,1,0,0.0
U11154,Treatment,Mobile,South,39.0,2,0,0.0
U11155,Treatment,Tablet,South,33.0,4,0,0.0
U11156,Control,Desktop,South,58.0,3,1,1264.17
U11157,Treatment,Tablet,West,58.0,3,0,0.0
U11158,Control,Mobile,West,24.0,7,0,0.0
U11159,Treatment,Mobile,South,31.0,4,0,0.0
U11160,Treatment,Mobile,West,46.0,2,0,0.0
U11161,Treatment,Mobile,East,36.0,4,0,0.0
U11162,Control,Desktop,East,36.0,5,0,0.0
U11163,Treatment,Mobile,West,19.0,1,0,0.0
U11164,Treatment,Mobile,West,58.0,3,0,0.0
U11165,Control,Mobile,East,32.0,2,0,0.0
U11166,Treatment,Mobile,North,20.0,4,0,0.0
U11167,Control,Desktop,East,28.0,6,0,0.0
U11168,Treatment,Mobile,East,47.0,5,0,0.0
U11169,Control,Mobile,West,57.0,3,0,0.0
U11170,Control,Mobile,East,35.0,4,0,0.0
U11171,Treatment,Mobile,West,19.0,4,0,0.0
U11172,Control,Desktop,West,49.0,6,0,0.0
U11173,Control,Desktop,South,25.0,2,0,0.0
U11174,Control,Tablet,East,39.0,5,0,0.0
U11175,Control,Desktop,North,23.0,1,0,0.0
U11176,Control,Mobile,South,29.0,3,1,794.96
U11177,Control,Desktop,West,57.0,3,0,0.0
U11178,Treatment,Mobile,West,53.0,2,0,0.0
U11179,Control,Mobile,North,32.0,5,0,0.0
U11180,Control,Desktop,West,45.0,6,0,0.0
U11181,Treatment,Mobile,East,35.0,3,0,0.0
U11182,Treatment,Tablet,South,19.0,5,0,0.0
U11183,Treatment,Mobile,West,30.0,5,0,0.0
U11184,Treatment,Desktop,West,32.0,3,0,0.0
U11185,Treatment,Desktop,North,37.0,3,1,1955.05
U11186,Treatment,Desktop,East,46.0,4,0,0.0
U11187,Treatment,Desktop,West,59.0,4,0,0.0
U11188,Control,Desktop,North,46.0,4,0,0.0
U11189,Control,Mobile,West,20.0,5,0,0.0
U11190,Treatment,Mobile,North,36.0,6,0,0.0
U11191,Control,Mobile,North,20.0,5,1,0.0
U11192,Control,Desktop,East,31.0,5,0,0.0
U11193,Control,Mobile,West,57.0,3,1,1455.99
U11194,Treatment,Desktop,East,21.0,3,0,0.0
U11195,Treatment,Mobile,North,28.0,6,1,1021.08
U11196,Control,Mobile,South,48.0,3,0,0.0
U11197,Treatment,Desktop,West,60.0,2,0,0.0
U11198,Control,Mobile,South,49.0,3,0,0.0
U11199,Control,Mobile,West,44.0,5,0,0.0
U11200,Control,Mobile,East,47.0,3,0,0.0
U11037,Treatment,Mobile,West,21.0,2,1,3741.34
U10859,Treatment,Mobile,East,39.0,2,0,0.0
